customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn
CUST-003307,Male,0,Yes,No,44,Yes,No,DSL,No,Yes,No,No,No,Yes,Two year,Yes,Electronic check,66.95,2885.38,No
CUST-003308,Male,0,No,No,0,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Mailed check,33.37,33.06,Yes
CUST-003309,Male,0,No,No,12,Yes,Yes,Fiber optic,Yes,Yes,No,No,No,No,Month-to-month,No,Electronic check,82.2,1010.97,Yes
CUST-003310,Female,0,No,Yes,39,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Credit card (automatic),40.48,1634.47,No
CUST-003311,Female,0,Yes,Yes,40,No,No phone service,DSL,Yes,No,Yes,No,No,Yes,One year,Yes,Bank transfer (automatic),58.14,2265.93,No
CUST-003312,Male,1,Yes,No,65,Yes,Yes,Fiber optic,Yes,Yes,No,No,No,No,One year,No,Bank transfer (automatic),89.15,5945.57,Yes
CUST-003313,Female,0,Yes,No,41,No,No phone service,Fiber optic,No,Yes,No,Yes,Yes,No,One year,Yes,Electronic check,82.35,3348.25,No
CUST-003314,Male,0,No,Yes,67,Yes,Yes,DSL,No,Yes,No,No,No,Yes,Month-to-month,Yes,Mailed check,68.06,4667.98,No
CUST-003315,Male,0,Yes,No,52,Yes,Yes,Fiber optic,No,No,No,Yes,Yes,Yes,Month-to-month,No,Electronic check,91.54,4573.34,Yes
CUST-003316,Female,0,No,No,40,Yes,Yes,DSL,No,No,Yes,Yes,Yes,Yes,One year,Yes,Credit card (automatic),85.45,3459.95,Yes
CUST-003317,Female,1,Yes,No,27,Yes,Yes,DSL,Yes,Yes,No,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),74.37,2092.83,Yes
CUST-003318,Male,1,Yes,No,8,No,No phone service,Fiber optic,No,No,Yes,No,No,Yes,One year,No,Credit card (automatic),84.85,656.68,Yes
CUST-003319,Male,0,Yes,No,51,Yes,Yes,Fiber optic,No,No,Yes,No,No,No,Month-to-month,Yes,Electronic check,81.96,4325.32,Yes
CUST-003320,Male,1,No,No,68,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Mailed check,65.17,4395.68,No
CUST-003321,Male,0,No,No,26,No,No phone service,Fiber optic,Yes,No,No,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),81.11,2081.0,Yes
CUST-003322,Male,0,No,Yes,25,Yes,Yes,DSL,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Mailed check,75.99,1880.35,Yes
CUST-003323,Female,0,No,No,7,Yes,No,Fiber optic,No,Yes,No,Yes,No,No,Month-to-month,No,Mailed check,81.27,559.97,Yes
CUST-003324,Female,0,No,No,43,Yes,No,Fiber optic,No,No,Yes,No,No,No,Month-to-month,Yes,Bank transfer (automatic),75.47,3092.59,Yes
CUST-003325,Male,0,Yes,No,22,Yes,No,Fiber optic,No,No,Yes,Yes,No,Yes,Month-to-month,Yes,Credit card (automatic),101.02,2283.08,No
CUST-003326,Female,0,No,No,0,Yes,No,Fiber optic,Yes,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,108.91,111.68,Yes
CUST-003327,Male,0,No,No,0,Yes,No,DSL,No,No,No,No,No,Yes,Month-to-month,Yes,Mailed check,65.64,68.66,Yes
CUST-003328,Male,1,No,No,24,Yes,No,Fiber optic,Yes,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,80.35,1835.88,Yes
CUST-003329,Male,1,Yes,Yes,33,Yes,No,DSL,Yes,No,No,Yes,No,No,Month-to-month,Yes,Electronic check,64.64,2217.13,Yes
CUST-003330,Female,0,Yes,No,33,Yes,Yes,DSL,Yes,No,No,No,No,Yes,Month-to-month,No,Electronic check,57.58,1824.87,No
CUST-003331,Female,0,No,No,54,Yes,No,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,No,Electronic check,85.73,4852.75,Yes
CUST-003332,Female,0,Yes,Yes,38,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,89.56,3560.24,Yes
CUST-003333,Male,0,Yes,No,57,Yes,No,DSL,No,Yes,No,No,No,No,One year,No,Mailed check,63.62,3797.34,Yes
CUST-003334,Female,0,Yes,No,21,Yes,No,DSL,Yes,No,No,No,No,No,Month-to-month,No,Credit card (automatic),66.5,1380.02,No
CUST-003335,Male,0,No,No,16,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,Month-to-month,No,Credit card (automatic),81.13,1327.59,Yes
CUST-003336,Male,0,Yes,No,39,Yes,No,Fiber optic,No,No,No,No,No,No,Two year,No,Electronic check,74.76,2904.29,No
CUST-003337,Female,0,No,No,7,Yes,Yes,Fiber optic,No,No,No,Yes,Yes,No,One year,No,Electronic check,84.43,581.79,No
CUST-003338,Male,0,No,No,55,Yes,No,Fiber optic,No,Yes,No,No,Yes,No,Two year,No,Credit card (automatic),76.05,4162.74,No
CUST-003339,Female,0,No,No,13,Yes,No,DSL,No,Yes,No,No,No,Yes,Month-to-month,No,Mailed check,71.35,905.38,Yes
CUST-003340,Female,1,Yes,No,66,Yes,No,Fiber optic,Yes,No,No,No,No,No,One year,No,Mailed check,84.12,5525.25,Yes
CUST-003341,Female,0,No,Yes,71,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,36.78,2615.91,Yes
CUST-003342,Male,0,Yes,Yes,39,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),35.13,1436.11,No
CUST-003343,Male,0,Yes,No,22,Yes,No,DSL,No,Yes,No,No,No,No,One year,Yes,Credit card (automatic),58.31,1290.88,Yes
CUST-003344,Female,0,Yes,No,24,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),31.49,730.36,No
CUST-003345,Female,0,Yes,No,31,Yes,Yes,DSL,No,Yes,Yes,Yes,No,No,Month-to-month,Yes,Bank transfer (automatic),63.34,1878.64,Yes
CUST-003346,Female,0,No,Yes,34,Yes,No,DSL,No,No,No,No,Yes,Yes,Month-to-month,No,Bank transfer (automatic),73.69,2517.46,No
CUST-003347,Female,0,Yes,Yes,5,Yes,No,Fiber optic,No,No,Yes,No,No,No,One year,No,Electronic check,82.78,396.62,Yes
CUST-003348,Male,0,No,No,14,Yes,Yes,DSL,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,68.32,974.22,Yes
CUST-003349,Male,0,Yes,Yes,57,Yes,No,DSL,Yes,No,No,No,No,No,Two year,Yes,Electronic check,62.55,3404.16,Yes
CUST-003350,Female,0,No,No,3,Yes,Yes,DSL,No,Yes,No,Yes,No,Yes,One year,Yes,Mailed check,76.92,239.79,Yes
CUST-003351,Male,0,No,No,32,No,No phone service,Fiber optic,Yes,Yes,No,No,Yes,No,Month-to-month,No,Electronic check,81.19,2639.79,Yes
CUST-003352,Female,0,Yes,No,63,Yes,Yes,Fiber optic,No,Yes,No,Yes,No,No,Two year,Yes,Credit card (automatic),85.67,5440.88,No
CUST-003353,Male,0,No,No,6,Yes,Yes,Fiber optic,Yes,No,No,Yes,No,No,One year,Yes,Credit card (automatic),82.07,515.04,Yes
CUST-003354,Female,0,Yes,Yes,67,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,No,Month-to-month,No,Mailed check,86.06,5586.43,Yes
CUST-003355,Female,0,No,No,34,Yes,No,DSL,No,No,Yes,Yes,Yes,No,Two year,Yes,Mailed check,86.52,3067.4,Yes
CUST-003356,Male,0,No,Yes,30,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,No,No,One year,Yes,Bank transfer (automatic),96.0,2750.76,No
CUST-003357,Male,0,No,No,52,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Mailed check,85.56,4250.75,Yes
CUST-003358,Female,0,Yes,No,56,No,No phone service,DSL,No,Yes,Yes,No,Yes,No,Month-to-month,Yes,Mailed check,70.77,3873.04,Yes
CUST-003359,Male,0,No,No,34,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Bank transfer (automatic),34.54,1219.55,No
CUST-003360,Female,0,No,No,6,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,77.45,450.62,Yes
CUST-003361,Female,0,No,Yes,70,Yes,No,Fiber optic,No,No,Yes,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),85.5,5974.94,No
CUST-003362,Female,0,Yes,Yes,0,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,Two year,No,Electronic check,91.44,93.93,Yes
CUST-003363,Male,1,Yes,No,63,Yes,Yes,Fiber optic,No,Yes,No,No,No,Yes,Two year,No,Mailed check,84.62,5362.48,Yes
CUST-003364,Female,1,No,No,31,Yes,No,Fiber optic,No,No,No,Yes,No,Yes,One year,Yes,Mailed check,90.52,2858.08,No
CUST-003365,Male,0,No,No,37,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Credit card (automatic),19.91,724.37,Yes
CUST-003366,Female,0,No,No,55,Yes,No,DSL,No,No,Yes,No,No,No,One year,No,Credit card (automatic),62.81,3533.63,No
CUST-003367,Female,0,No,No,68,Yes,Yes,DSL,No,No,Yes,No,No,Yes,One year,No,Electronic check,74.16,5257.1,No
CUST-003368,Male,0,No,No,10,Yes,Yes,DSL,No,No,No,Yes,Yes,Yes,Month-to-month,No,Electronic check,74.29,736.44,Yes
CUST-003369,Male,0,Yes,Yes,59,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Electronic check,37.09,2156.91,No
CUST-003370,Male,0,No,No,48,Yes,No,Fiber optic,No,No,No,Yes,Yes,No,Month-to-month,Yes,Bank transfer (automatic),91.33,4417.77,No
CUST-003371,Female,0,Yes,No,26,Yes,No,DSL,Yes,Yes,No,No,Yes,No,Month-to-month,Yes,Credit card (automatic),85.07,2153.56,Yes
CUST-003372,Male,0,No,No,31,No,No phone service,DSL,Yes,No,Yes,No,No,Yes,Month-to-month,Yes,Mailed check,57.13,1758.68,Yes
CUST-003373,Male,0,Yes,No,56,Yes,No,Fiber optic,No,No,No,Yes,No,No,One year,No,Bank transfer (automatic),79.91,4486.01,Yes
CUST-003374,Female,0,No,No,10,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,33.18,344.2,No
CUST-003375,Female,1,No,No,36,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,Two year,Yes,Credit card (automatic),77.44,2789.44,No
CUST-003376,Female,0,No,No,52,Yes,No,DSL,Yes,No,No,No,Yes,Yes,One year,Yes,Bank transfer (automatic),80.2,4134.48,No
CUST-003377,Female,0,Yes,No,39,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Bank transfer (automatic),37.56,1419.89,Yes
CUST-003378,Female,1,No,No,32,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,37.43,1142.84,Yes
CUST-003379,Female,0,Yes,No,38,Yes,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,No,Electronic check,84.71,3264.21,Yes
CUST-003380,Male,0,Yes,Yes,37,Yes,No,Fiber optic,No,Yes,No,Yes,No,Yes,One year,No,Mailed check,95.53,3369.16,Yes
CUST-003381,Female,0,No,No,58,No,No phone service,Fiber optic,No,No,No,Yes,No,No,Two year,No,Bank transfer (automatic),71.78,4238.17,No
CUST-003382,Female,0,No,Yes,59,No,No phone service,Fiber optic,No,Yes,No,No,Yes,No,Month-to-month,Yes,Electronic check,74.63,4480.37,Yes
CUST-003383,Female,0,Yes,Yes,67,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Electronic check,28.56,1854.16,No
CUST-003384,Female,0,No,No,5,Yes,Yes,Fiber optic,No,No,Yes,No,No,No,Two year,No,Electronic check,78.34,395.91,Yes
CUST-003385,Female,0,Yes,Yes,23,Yes,No,Fiber optic,No,Yes,No,No,Yes,No,Month-to-month,Yes,Electronic check,97.83,2339.79,Yes
CUST-003386,Male,0,No,No,64,Yes,Yes,DSL,No,Yes,No,Yes,Yes,No,Month-to-month,Yes,Credit card (automatic),73.59,4667.32,No
CUST-003387,Female,1,No,No,46,Yes,Yes,Fiber optic,Yes,No,No,No,No,Yes,Month-to-month,Yes,Mailed check,79.1,3771.36,Yes
CUST-003388,Female,0,No,No,27,Yes,Yes,DSL,Yes,Yes,No,No,Yes,Yes,Two year,Yes,Electronic check,93.47,2462.69,No
CUST-003389,Male,0,No,No,45,Yes,No,Fiber optic,No,Yes,No,No,Yes,No,Month-to-month,No,Mailed check,96.72,4510.22,Yes
CUST-003390,Female,0,No,No,33,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,29.48,1020.17,Yes
CUST-003391,Male,0,No,No,64,Yes,No,DSL,No,No,No,No,Yes,No,One year,Yes,Electronic check,62.43,3926.07,No
CUST-003392,Female,0,Yes,Yes,40,Yes,No,Fiber optic,Yes,No,No,No,No,No,Month-to-month,No,Electronic check,72.98,2773.98,Yes
CUST-003393,Female,0,Yes,No,32,Yes,Yes,Fiber optic,No,No,No,No,No,No,One year,Yes,Electronic check,79.26,2642.93,Yes
CUST-003394,Male,1,No,No,45,No,No phone service,DSL,No,No,Yes,Yes,No,No,Month-to-month,No,Electronic check,55.89,2629.42,No
CUST-003395,Male,0,Yes,No,13,Yes,No,Fiber optic,No,No,No,No,Yes,No,One year,No,Electronic check,86.32,1156.52,Yes
CUST-003396,Female,0,No,No,56,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),34.12,1871.85,No
CUST-003397,Male,0,Yes,No,14,Yes,No,DSL,Yes,No,Yes,Yes,Yes,No,One year,No,Mailed check,77.97,1142.68,No
CUST-003398,Female,0,No,Yes,1,No,No phone service,Fiber optic,No,No,No,No,No,No,Two year,Yes,Electronic check,69.04,71.97,No
CUST-003399,Male,0,No,Yes,3,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,No,Yes,One year,Yes,Mailed check,106.52,335.48,Yes
CUST-003400,Female,0,No,No,4,Yes,No,Fiber optic,No,Yes,No,No,No,Yes,Month-to-month,Yes,Credit card (automatic),95.93,372.44,Yes
CUST-003401,Female,0,No,No,7,Yes,No,DSL,No,No,No,No,Yes,Yes,Month-to-month,No,Electronic check,60.77,418.48,Yes
CUST-003402,Female,0,Yes,No,3,Yes,No,DSL,No,Yes,Yes,No,Yes,Yes,Two year,Yes,Mailed check,84.9,259.19,Yes
CUST-003403,Male,0,No,No,21,Yes,Yes,DSL,No,No,Yes,No,Yes,Yes,Two year,Yes,Mailed check,84.23,1740.05,Yes
CUST-003404,Female,0,Yes,No,70,Yes,Yes,Fiber optic,Yes,No,No,No,No,No,Month-to-month,Yes,Electronic check,78.94,5581.13,Yes
CUST-003405,Male,0,No,No,7,Yes,No,DSL,No,Yes,No,No,No,No,Month-to-month,Yes,Mailed check,68.79,461.72,Yes
CUST-003406,Male,1,No,Yes,49,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Credit card (automatic),80.33,3791.71,Yes
CUST-003407,Male,0,Yes,No,63,No,No phone service,Fiber optic,Yes,No,No,No,Yes,Yes,Month-to-month,No,Credit card (automatic),79.22,5208.18,Yes
CUST-003408,Female,1,Yes,No,59,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,32.13,1887.38,No
CUST-003409,Female,0,Yes,No,26,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Bank transfer (automatic),38.31,946.72,Yes
CUST-003410,Male,0,Yes,No,3,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,No,Two year,No,Electronic check,75.77,219.88,Yes
CUST-003411,Male,0,No,No,26,Yes,No,DSL,Yes,Yes,No,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),77.19,2046.4,No
CUST-003412,Female,0,Yes,Yes,43,Yes,Yes,DSL,No,No,No,Yes,No,Yes,One year,Yes,Credit card (automatic),78.18,3359.75,No
CUST-003413,Male,0,No,No,55,Yes,No,Fiber optic,No,Yes,No,Yes,No,Yes,Month-to-month,No,Electronic check,86.6,4595.43,Yes
CUST-003414,Male,0,No,No,10,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),77.87,803.14,Yes
CUST-003415,Female,1,No,Yes,21,No,No phone service,DSL,Yes,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,64.4,1322.1,Yes
CUST-003416,Male,0,No,No,43,Yes,Yes,Fiber optic,No,No,Yes,No,No,Yes,Two year,No,Credit card (automatic),92.85,3980.0,Yes
CUST-003417,Female,0,Yes,No,52,Yes,Yes,DSL,No,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,68.55,3474.13,Yes
CUST-003418,Female,0,No,No,22,Yes,No,Fiber optic,No,No,Yes,No,No,No,Month-to-month,Yes,Electronic check,83.83,1845.62,Yes
CUST-003419,Male,0,No,No,60,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,Two year,Yes,Credit card (automatic),88.42,5300.06,Yes
CUST-003420,Male,0,No,No,58,Yes,No,DSL,Yes,No,No,No,Yes,No,One year,Yes,Electronic check,70.24,3899.38,No
CUST-003421,Female,0,Yes,No,26,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,31.44,795.69,No
CUST-003422,Female,0,Yes,No,39,Yes,No,Fiber optic,Yes,No,Yes,No,No,No,Month-to-month,Yes,Electronic check,91.0,3481.21,Yes
CUST-003423,Female,0,No,No,34,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Credit card (automatic),80.47,2800.6,Yes
CUST-003424,Male,0,No,No,48,Yes,No,Fiber optic,Yes,Yes,Yes,No,Yes,No,Month-to-month,No,Bank transfer (automatic),95.03,4448.97,Yes
CUST-003425,Female,0,Yes,Yes,23,Yes,Yes,DSL,No,No,Yes,No,No,No,Month-to-month,No,Electronic check,55.46,1216.5,Yes
CUST-003426,Female,0,No,No,24,Yes,No,Fiber optic,No,Yes,No,No,No,No,One year,Yes,Bank transfer (automatic),75.31,1819.24,Yes
CUST-003427,Male,0,Yes,No,30,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,One year,No,Electronic check,88.82,2660.71,Yes
CUST-003428,Female,1,No,Yes,15,No,No phone service,Fiber optic,Yes,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,95.95,1412.54,Yes
CUST-003429,Female,0,Yes,No,42,Yes,No,Fiber optic,Yes,No,Yes,No,No,No,Month-to-month,Yes,Credit card (automatic),83.44,3434.13,Yes
CUST-003430,Male,1,Yes,No,69,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,Month-to-month,No,Mailed check,88.83,6231.23,Yes
CUST-003431,Male,0,Yes,Yes,25,Yes,Yes,Fiber optic,No,Yes,No,Yes,No,No,Month-to-month,No,Electronic check,88.51,2214.24,Yes
CUST-003432,Female,0,Yes,No,62,Yes,No,Fiber optic,No,No,No,No,No,No,One year,No,Mailed check,76.6,4692.92,Yes
CUST-003433,Male,0,Yes,No,33,Yes,Yes,Fiber optic,No,No,No,Yes,No,Yes,Month-to-month,Yes,Bank transfer (automatic),94.07,3209.98,No
CUST-003434,Male,0,Yes,No,12,Yes,Yes,DSL,No,No,No,Yes,No,No,One year,Yes,Credit card (automatic),69.69,813.04,No
CUST-003435,Male,0,Yes,No,36,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,34.19,1236.7,No
CUST-003436,Female,0,No,Yes,36,Yes,Yes,DSL,Yes,No,No,No,Yes,No,Month-to-month,No,Electronic check,84.18,3137.9,No
CUST-003437,Male,0,No,No,1,Yes,No,DSL,Yes,No,Yes,No,Yes,Yes,Two year,No,Credit card (automatic),83.64,79.87,Yes
CUST-003438,Female,1,No,No,34,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Bank transfer (automatic),34.51,1126.36,No
CUST-003439,Female,0,Yes,No,11,Yes,No,Fiber optic,Yes,No,No,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),90.05,971.16,Yes
CUST-003440,Female,0,Yes,No,57,Yes,No,Fiber optic,Yes,No,No,No,Yes,No,Month-to-month,Yes,Mailed check,91.99,5368.66,Yes
CUST-003441,Female,0,No,Yes,39,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,No,Two year,Yes,Mailed check,88.52,3351.87,Yes
CUST-003442,Male,0,No,Yes,22,Yes,No,DSL,Yes,Yes,No,No,Yes,Yes,Month-to-month,Yes,Mailed check,73.68,1621.54,No
CUST-003443,Male,0,No,No,0,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,One year,Yes,Electronic check,76.79,74.82,Yes
CUST-003444,Male,0,No,Yes,41,Yes,No,Fiber optic,Yes,No,Yes,No,No,Yes,One year,No,Bank transfer (automatic),88.59,3771.37,Yes
CUST-003445,Female,0,No,No,51,Yes,No,DSL,No,No,No,Yes,No,No,Two year,Yes,Bank transfer (automatic),56.37,2933.51,No
CUST-003446,Female,0,No,No,30,Yes,Yes,Fiber optic,Yes,No,No,Yes,Yes,No,Month-to-month,Yes,Bank transfer (automatic),95.07,2834.45,Yes
CUST-003447,Male,0,Yes,Yes,66,Yes,No,DSL,No,Yes,Yes,No,No,No,One year,Yes,Credit card (automatic),75.97,5261.57,Yes
CUST-003448,Female,0,No,No,14,Yes,Yes,Fiber optic,Yes,Yes,No,Yes,No,No,Month-to-month,Yes,Electronic check,96.81,1422.09,Yes
CUST-003449,Female,0,No,No,55,Yes,No,Fiber optic,No,Yes,No,No,No,Yes,Two year,Yes,Bank transfer (automatic),84.18,4706.64,No
CUST-003450,Male,0,No,Yes,36,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,36.63,1300.03,Yes
CUST-003451,Male,0,Yes,No,22,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),35.55,786.32,No
CUST-003452,Male,1,Yes,Yes,21,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,33.41,735.77,No
CUST-003453,Male,0,Yes,No,32,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),30.53,1023.39,No
CUST-003454,Male,0,Yes,No,5,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),41.35,211.52,No
CUST-003455,Female,0,No,No,47,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Bank transfer (automatic),26.67,1269.07,No
CUST-003456,Female,0,No,No,29,Yes,Yes,DSL,No,No,No,Yes,Yes,Yes,One year,Yes,Credit card (automatic),73.46,2025.01,No
CUST-003457,Female,0,Yes,No,49,Yes,No,Fiber optic,No,Yes,No,No,Yes,No,Month-to-month,Yes,Electronic check,79.55,3743.16,Yes
CUST-003458,Male,0,No,No,37,Yes,No,Fiber optic,No,No,Yes,No,Yes,No,Month-to-month,No,Mailed check,80.21,2985.37,Yes
CUST-003459,Female,1,Yes,Yes,71,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,35.18,2617.54,No
CUST-003460,Male,1,No,Yes,6,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),85.55,524.1,Yes
CUST-003461,Male,0,Yes,Yes,35,Yes,Yes,DSL,Yes,No,Yes,No,Yes,No,Month-to-month,No,Electronic check,82.4,3016.5,No
CUST-003462,Female,0,No,No,39,Yes,Yes,DSL,No,No,No,Yes,Yes,No,One year,No,Credit card (automatic),70.28,2650.52,No
CUST-003463,Female,0,No,No,18,Yes,No,DSL,Yes,No,No,No,Yes,Yes,One year,No,Credit card (automatic),77.35,1409.51,No
CUST-003464,Male,0,No,Yes,49,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),97.61,5005.17,Yes
